,House or Senate,Date,Time Convened,Time Adjourned,Time in Session,Working Day?,Scraped adjournment string,url
1011,House,06/07/2024,14:00PM,14:03PM,3.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:03 p.m.,https://www.congress.gov/congressional-record/2024/6/7/daily-digest
1012,Senate,06/11/2024,15:00PM,18:50PM,230.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:50 p.m. until 10 a.m. on Wednesday June 12 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/11/daily-digest
1013,House,06/11/2024,12:00PM,21:13PM,553.0,x,Adjournment: The House met at 12 p.m. and adjourned at 9:13 p.m.,https://www.congress.gov/congressional-record/2024/6/11/daily-digest
1014,Senate,06/12/2024,10:00AM,18:54PM,534.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:54 p.m. until 10 a.m. on Thursday June 13 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/12/daily-digest
1015,House,06/12/2024,09:00AM,16:59PM,479.0,x,Adjournment: The House met at 9 a.m. and adjourned at 4:59 p.m.  ,https://www.congress.gov/congressional-record/2024/6/12/daily-digest
1016,Senate,06/13/2024,10:00AM,15:09PM,309.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:09 p.m. until 3 p.m. on Monday June 17 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/13/daily-digest
1017,House,06/13/2024,10:00AM,19:40PM,580.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:40 p.m.,https://www.congress.gov/congressional-record/2024/6/13/daily-digest
1018,Senate,06/14/2024,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday June 17 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/14/daily-digest
1019,House,06/14/2024,09:00AM,12:56PM,236.0,x,Adjournment: The House met at 9 a.m. and adjourned at 12:56 p.m.  ,https://www.congress.gov/congressional-record/2024/6/14/daily-digest
1020,Senate,06/17/2024,15:00PM,18:33PM,213.0,x,Adjournment: Senate convened at 3:00 p.m. and adjourned at 6:33 p.m. until 10 a.m. on Tuesday June 18 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/17/daily-digest
1021,House,06/17/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 11 a.m. on Tuesday June 18 2024. No hearings were held.,https://www.congress.gov/congressional-record/2024/6/17/daily-digest
1022,Senate,06/18/2024,10:00AM,19:22PM,562.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:22 p.m. until 10 a.m. on Thursday June 20 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/18/daily-digest
1023,House,06/18/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.  ,https://www.congress.gov/congressional-record/2024/6/18/daily-digest
1024,Senate,06/20/2024,10:00AM,15:15PM,315.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:15 p.m. until 6:30 a.m. on Friday June 21 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/6/20/daily-digest
1025,House,06/20/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 9 a.m. on Friday June 21 2024.No hearings were held. ,https://www.congress.gov/congressional-record/2024/6/20/daily-digest
1026,Senate,06/21/2024,,,,pf,The Senate met at 6:30:00 a.m. in pro forma session and adjourned at 6:30:31 a.m. until 11:30 a.m. on Tuesday June 25 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/21/daily-digest
1027,House,06/21/2024,09:00AM,09:04AM,4.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:04 a.m.,https://www.congress.gov/congressional-record/2024/6/21/daily-digest
1028,Senate,06/25/2024,,,,pf,The Senate met at 11:30:05 a.m. in pro forma session and adjourned at 11:30:34 a.m. until 12 noon on Friday June 28 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/25/daily-digest
1029,House,06/25/2024,12:00PM,20:49PM,529.0,x,Adjournment: The House met at 12 p.m. and adjourned at 8:49 p.m.,https://www.congress.gov/congressional-record/2024/6/25/daily-digest
1030,Senate,06/26/2024,,,,NS,The Senate was not in session and stands adjourned until 12 noon on Friday June 28 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/26/daily-digest
1031,House,06/26/2024,09:00AM,20:20PM,680.0,x,Adjournment: The House met at 9 a.m. and adjourned at 8:20 p.m.,https://www.congress.gov/congressional-record/2024/6/26/daily-digest
1032,Senate,06/27/2024,,,,NS,The Senate was not in session and stands adjourned until 12 noon on Friday June 28 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/27/daily-digest
1033,House,06/27/2024,09:00AM,18:31PM,571.0,x,Adjournment: The House met at 9 a.m. and adjourned at 6:31 p.m.,https://www.congress.gov/congressional-record/2024/6/27/daily-digest
1034,Senate,06/28/2024,,,,pf,The Senate met at 12:00:00 p.m. in pro forma session and adjourned at 12:00:32 p.m. until 12 noon on Tuesday July 2 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/6/28/daily-digest
1035,House,06/28/2024,09:00AM,13:40PM,280.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:40 p.m.,https://www.congress.gov/congressional-record/2024/6/28/daily-digest
1036,Senate,07/02/2024,,,,pf,The Senate met at 12 p.m. in pro forma session and adjourned at 12:00:32 p.m. until 9 a.m. on Friday July 5 2024. No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/2/daily-digest
1037,House,07/02/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.  ,https://www.congress.gov/congressional-record/2024/7/2/daily-digest
1038,Senate,07/05/2024,,,,pf,The Senate met at 9:00:10 a.m. in pro forma session and adjourned at 9:00:43 a.m. until 3 p.m. on Monday July 8 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/5/daily-digest
1039,House,07/05/2024,13:00PM,13:03PM,3.0,pf,Adjournment:  The House met at 1 p.m. and adjourned at 1:03 p.m.  ,https://www.congress.gov/congressional-record/2024/7/5/daily-digest
1040,Senate,07/08/2024,15:00PM,18:52PM,232.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:52 p.m. until 10 a.m. on Tuesday July 9 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/8/daily-digest
1041,House,07/08/2024,12:00PM,19:27PM,447.0,x,Adjournment:  The House met at 12 p.m. and adjourned at 7:27 p.m.  ,https://www.congress.gov/congressional-record/2024/7/8/daily-digest
1042,Senate,07/09/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/7/9/daily-digest
1043,House,07/09/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/7/9/daily-digest
1044,Senate,07/10/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/7/10/daily-digest
1045,House,07/10/2024,10:00AM,19:51PM,591.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:51 p.m. ,https://www.congress.gov/congressional-record/2024/7/10/daily-digest
1046,Senate,07/11/2024,,,,pf,Pro Forma Sessions--Agreement: A unanimous-consent agreement was reached providing that the Senate adjourn to then convene for pro forma sessions only with no business being conducted on the following dates and times and that following each pro forma session the Senate adjourn until the next pro forma session: Monday July 15 2024 at 11:15 a.m.; Thursday July 18 2024 at 10 a.m.; and Monday July 22 2024 at 11:30 a.m.; and that when the Senate adjourns on Monday July 22 2024 it next convene at 3 p.m. on Tuesday July 23 2024.,https://www.congress.gov/congressional-record/2024/7/11/daily-digest
1047,House,07/11/2024,09:00AM,13:34PM,274.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:34 p.m.,https://www.congress.gov/congressional-record/2024/7/11/daily-digest
1048,Senate,07/15/2024,,,,pf,The Senate met at 11:16:31 a.m. in pro forma session and adjourned at 11:17:04 a.m. until 10 a.m. on Thursday July 18 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/15/daily-digest
1049,House,07/15/2024,14:00PM,14:04PM,4.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:04 p.m.,https://www.congress.gov/congressional-record/2024/7/15/daily-digest
1050,Senate,07/18/2024,,,,pf,The Senate met at 10:00:23 a.m. in pro forma session and adjourned at 10:00:56 a.m. until 11:30 a.m. on Monday July 22 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/18/daily-digest
1051,House,07/18/2024,10:00AM,10:03AM,3.0,pf,Adjournment: The House met at 10 a.m. and adjourned at 10:03 a.m.,https://www.congress.gov/congressional-record/2024/7/18/daily-digest
1052,Senate,07/22/2024,,,,pf,The Senate met at 11:30:02 a.m. in pro forma session and adjourned at 11:30:38 a.m. until 3 p.m. on Tuesday July 23 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/22/daily-digest
1053,House,07/22/2024,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2024/7/22/daily-digest
1054,Senate,07/23/2024,15:00PM,19:37PM,277.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:37 p.m. until 10 a.m. on Wednesday July 24 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/23/daily-digest
1055,House,07/23/2024,09:00AM,23:16PM,856.0,x,Adjournment: The House met at 9 a.m. and adjourned at 11:16 p.m.,https://www.congress.gov/congressional-record/2024/7/23/daily-digest
1056,Senate,07/24/2024,10:00AM,19:42PM,582.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:42 p.m. until 10 a.m. on Thursday July 25 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/24/daily-digest
1057,House,07/24/2024,09:00AM,22:15PM,795.0,x,Adjournment: The House met at 9 a.m. and adjourned at 10:15 p.m.,https://www.congress.gov/congressional-record/2024/7/24/daily-digest
1058,Senate,07/25/2024,10:00AM,15:52PM,352.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:52 p.m. until 3 p.m. on Monday July 29 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/25/daily-digest
1059,House,07/25/2024,09:00AM,13:44PM,284.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:44 p.m.,https://www.congress.gov/congressional-record/2024/7/25/daily-digest
1060,Senate,07/26/2024,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday July 29 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/7/26/daily-digest
1061,House,07/26/2024,11:30AM,11:33AM,3.0,pf,Adjournment: The House met at 11:30 a.m. and adjourned at 11:33 a.m.,https://www.congress.gov/congressional-record/2024/7/26/daily-digest
1062,Senate,07/29/2024,15:00PM,19:25PM,265.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:25 p.m. until 10 a.m. on Tuesday July 30 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/29/daily-digest
1063,House,07/29/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 1 p.m. on Tuesday July 30 2024.No hearings were held.,https://www.congress.gov/congressional-record/2024/7/29/daily-digest
1064,Senate,07/30/2024,10:00AM,18:50PM,530.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:50 p.m. until 11 a.m. on Wednesday July 31 2024. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/30/daily-digest
1065,House,07/30/2024,13:00PM,13:04PM,4.0,pf,Adjournment: The House met at 1 p.m. and adjourned at 1:04 p.m.,https://www.congress.gov/congressional-record/2024/7/30/daily-digest
1066,Senate,07/31/2024,11:01AM,19:41PM,520.0,x,Adjournment: Senate convened at 11:01 a.m. and adjourned at 7:41 p.m. until 11 a.m. on Thursday August 1 2024. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2024/7/31/daily-digest
1067,House,07/31/2024,,,,NS,The House was not in session today. The House will meet in Pro Forma session at 11 a.m. on Friday August 2 2024.No hearings were held.,https://www.congress.gov/congressional-record/2024/7/31/daily-digest
1068,Senate,08/01/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/8/1/daily-digest
1069,House,08/01/2024,,,,INPUT BY HAND,.),https://www.congress.gov/congressional-record/2024/8/1/daily-digest
1070,Senate,08/02/2024,,,,pf,The Senate met at 12:01:15 p.m. in pro forma session and adjourned at 12:01:47 p.m. until 9:30 a.m. on Tuesday August 6 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/2/daily-digest
1071,House,08/02/2024,11:00AM,11:05AM,5.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:05 a.m.  ,https://www.congress.gov/congressional-record/2024/8/2/daily-digest
1072,Senate,08/06/2024,,,,pf,The Senate met at 9:30 a.m. in pro forma session and adjourned at 9:30:30 a.m. until 10 a.m. on Friday August 9 2024.No committee meetings were held. ,https://www.congress.gov/congressional-record/2024/8/6/daily-digest
1073,House,08/06/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.,https://www.congress.gov/congressional-record/2024/8/6/daily-digest
1074,Senate,08/09/2024,,,,pf,The Senate met at 10:00:05 a.m. in pro forma session and adjourned at 10:00:39 a.m. until 9:15 a.m. on Tuesday August 13 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/9/daily-digest
1075,House,08/09/2024,13:00PM,13:03PM,3.0,pf,Adjournment: The House met at 1 p.m. and adjourned at 1:03 p.m. ,https://www.congress.gov/congressional-record/2024/8/9/daily-digest
1076,Senate,08/13/2024,,,,pf,The Senate met at 9:15 a.m. in pro forma session and adjourned at 9:15:26 a.m. until 10 a.m. on Friday August 16 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/13/daily-digest
1077,House,08/13/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m. ,https://www.congress.gov/congressional-record/2024/8/13/daily-digest
1078,Senate,08/16/2024,,,,pf,The Senate met at 10:00:00 a.m. in pro forma session and adjourned at 10:00:30 a.m. until 8 a.m. on Tuesday August 20 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/16/daily-digest
1079,House,08/16/2024,11:00AM,11:06AM,6.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:06 a.m. ,https://www.congress.gov/congressional-record/2024/8/16/daily-digest
1080,Senate,08/20/2024,,,,pf,The Senate met at 8 a.m. in pro forma session and adjourned at 8:00:28 a.m. until 11:45 a.m. on Friday August 23 2024.No committee meetings were held. ,https://www.congress.gov/congressional-record/2024/8/20/daily-digest
1081,House,08/20/2024,14:00PM,14:05PM,5.0,pf,Adjournment: The House met at 2 p.m. and adjourned at 2:05 p.m.   ,https://www.congress.gov/congressional-record/2024/8/20/daily-digest
1082,Senate,08/23/2024,,,,pf,The Senate met at 11:45:06 a.m. in pro forma session and adjourned at 11:45:38 a.m. until 9 a.m. on Tuesday August 27 2024.No committee meetings were held.,https://www.congress.gov/congressional-record/2024/8/23/daily-digest
1083,House,08/23/2024,15:00PM,15:03PM,3.0,pf,Adjournment: The House met at 3 p.m. and adjourned at 3:03 p.m. ,https://www.congress.gov/congressional-record/2024/8/23/daily-digest
1084,Senate,08/27/2024,,,,pf,The Senate met at 9:00:08 a.m. in pro forma session and adjourned at 9:00:49 a.m. until 11 a.m. on Friday August 30 2024.No committee meetings were held. ,https://www.congress.gov/congressional-record/2024/8/27/daily-digest
1085,House,08/27/2024,11:00AM,11:03AM,3.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:03 a.m.,https://www.congress.gov/congressional-record/2024/8/27/daily-digest
